0.118, 0.558863, 0.612197, 
0.119, 0.55936, 0.48936, 
0.12, 0.559856, 0.539856, 
0.121, 0.560352, 0.837019, 
0.122, 0.560849, 0.797515, 
0.123, 0.561345, 0.524678, 
0.124, 0.561841, 0.608508, 
0.125, 0.562337, 0.675671, 
0.126, 0.562833, 0.596167, 
0.127, 0.563329, 0.473329, 
0.128, 0.563825, 0.450492, 
0.129, 0.564321, 0.290988, 
0.13, 0.564817, 0.59815, 
0.131, 0.565313, 0.501979, 
0.132, 0.565809, 0.805809, 
0.133, 0.566304, 0.266304, 
0.134, 0.5668, 0.4568, 
0.135, 0.567295, 0.597295, 
0.136, 0.567791, 0.734457, 
0.137, 0.568286, 0.598286, 
0.138, 0.568781, 0.732115, 
0.139, 0.569276, 0.715943, 
0.14, 0.569772, 0.519772, 
0.141, 0.570267, 0.4636, 
0.142, 0.570762, 0.780762, 
0.143, 0.571257, 0.767923, 
0.144, 0.571751, 0.661751, 
0.145, 0.572246, 0.318913, 
0.146, 0.572741, 0.529408, 
0.147, 0.573236, 0.886569, 
0.148, 0.57373, 0.407063, 
0.149, 0.574225, 0.414225, 
0.15, 0.574719, 0.484719, 
0.151, 0.575213, 0.82188, 
0.152, 0.575708, 0.842374, 
0.153, 0.576202, 0.712869, 
0.154, 0.576696, 0.383363, 
0.155, 0.57719, 0.79719, 
0.156, 0.577684, 0.494351, 
0.157, 0.578178, 0.761511, 
0.158, 0.578672, 0.618672, 
0.159, 0.579165, 0.599165, 
0.16, 0.579659, 0.886326, 
0.161, 0.580153, 0.596819, 
0.162, 0.580646, 0.79398, 
0.163, 0.58114, 0.34114, 
0.164, 0.581633, 0.781633, 
0.165, 0.582126, 0.35546, 
0.166, 0.582619, 0.259286, 
0.167, 0.583112, 0.566446, 
0.168, 0.583605, 0.903605, 
0.169, 0.584098, 0.667432, 
0.17, 0.584591, 0.594591, 
0.171, 0.585084, 0.365084, 
0.172, 0.585577, 0.532243, 
0.173, 0.586069, 0.662736, 
0.174, 0.586562, 0.763228, 
0.175, 0.587054, 0.260387, 
0.176, 0.587546, 0.807546, 
0.177, 0.588039, 0.471372, 
0.178, 0.588531, 0.308531, 
0.179, 0.589023, 0.645689, 
0.18, 0.589515, 0.519515, 
0.181, 0.590007, 0.590007, 
0.182, 0.590498, 0.570498, 
0.183, 0.59099, 0.407657, 
0.184, 0.591482, 0.831482, 
0.185, 0.591973, 0.725307, 
0.186, 0.592465, 0.835798, 
0.187, 0.592956, 0.392956, 
0.188, 0.593447, 0.436781, 
0.189, 0.593938, 0.920605, 
0.19, 0.594429, 0.531096, 
0.191, 0.59492, 0.408254, 
0.192, 0.595411, 0.798745, 
0.193, 0.595902, 0.549235, 
0.194, 0.596393, 0.536393, 
0.195, 0.596883, 0.870217, 
0.196, 0.597374, 0.607374, 
0.197, 0.597864, 0.854531, 
0.198, 0.598354, 0.321688, 
0.199, 0.598845, 0.928845, 
0.2, 0.599335, 0.886001, 
0.201, 0.599825, 0.563158, 
0.202, 0.600315, 0.470315, 
0.203, 0.600804, 0.494138, 
0.204, 0.601294, 0.434627, 
0.205, 0.601784, 0.501784, 
0.206, 0.602273, 0.27894, 
0.207, 0.602762, 0.302762, 
0.208, 0.603252, 0.433252, 
0.209, 0.603741, 0.777074, 
0.21, 0.60423, 0.787563, 
0.211, 0.604719, 0.494719, 
0.212, 0.605208, 0.838541, 
0.213, 0.605697, 0.555697, 
0.214, 0.606185, 0.399519, 
0.215, 0.606674, 0.846674, 
0.216, 0.607162, 0.890495, 
0.217, 0.60765, 0.36765, 
0.218, 0.608139, 0.664805, 
0.219, 0.608627, 0.285293, 
0.22, 0.609115, 0.549115, 
0.221, 0.609603, 0.716269, 
0.222, 0.61009, 0.82009, 
0.223, 0.610578, 0.753912, 
0.224, 0.611066, 0.657732, 
0.225, 0.611553, 0.524887, 
0.226, 0.612041, 0.585374, 
0.227, 0.612528, 0.462528, 
0.228, 0.613015, 0.286348, 
0.229, 0.613502, 0.400169, 
0.23, 0.613989, 0.473989, 
0.231, 0.614476, 0.887809, 
0.232, 0.614962, 0.604962, 
0.233, 0.615449, 0.328782, 
0.234, 0.615935, 0.842602, 
0.235, 0.616421, 0.373088, 
0.236, 0.616908, 0.696908, 
0.237, 0.617394, 0.867394, 
0.238, 0.61788, 0.644546, 
0.239, 0.618366, 0.865032, 
0.24, 0.618851, 0.522185, 
0.241, 0.619337, 0.436004, 
0.242, 0.619822, 0.759822, 
0.243, 0.620308, 0.466974, 
0.244, 0.620793, 0.764126, 
0.245, 0.621278, 0.614612, 
0.246, 0.621763, 0.705097, 
0.247, 0.622248, 0.488915, 
0.248, 0.622733, 0.369399, 
0.249, 0.623217, 0.743217, 
0.25, 0.623702, 0.660369, 
0.251, 0.624186, 0.48752, 
0.252, 0.624671, 0.571337, 
0.253, 0.625155, 0.665155, 
0.254, 0.625639, 0.605639, 
0.255, 0.626123, 0.496123, 
0.256, 0.626606, 0.886606, 
0.257, 0.62709, 0.533757, 
0.258, 0.627574, 0.50424, 
0.259, 0.628057, 0.514724, 
0.26, 0.62854, 0.89854, 
0.261, 0.629023, 0.582357, 
0.262, 0.629506, 0.68284, 
0.263, 0.629989, 0.406656, 
0.264, 0.630472, 0.860472, 
0.265, 0.630955, 0.480955, 
0.266, 0.631437, 0.551437, 
0.267, 0.631919, 0.605253, 
0.268, 0.632402, 0.322402, 
0.269, 0.632884, 0.516217, 
0.27, 0.633366, 0.623366, 
0.271, 0.633848, 0.713848, 
0.272, 0.634329, 0.477663, 
0.273, 0.634811, 0.484811, 
0.274, 0.635292, 0.465292, 
0.275, 0.635773, 0.59244, 
0.276, 0.636255, 0.302921, 
0.277, 0.636736, 0.766736, 
0.278, 0.637216, 0.443883, 
0.279, 0.637697, 0.564364, 
0.28, 0.638178, 0.714844, 
0.281, 0.638658, 0.338658, 
0.282, 0.639139, 0.392472, 
0.283, 0.639619, 0.746285, 
0.284, 0.640099, 0.423432, 
0.285, 0.640579, 0.480579, 
0.286, 0.641058, 0.537725, 
0.287, 0.641538, 0.451538, 
0.288, 0.642018, 0.668684, 
0.289, 0.642497, 0.629164, 
0.29, 0.642976, 0.339643, 
0.291, 0.643455, 0.610122, 
0.292, 0.643934, 0.723934, 
0.293, 0.644413, 0.574413, 
0.294, 0.644891, 0.321558, 
0.295, 0.64537, 0.42537, 
0.296, 0.645848, 0.322515, 
0.297, 0.646326, 0.426326, 
0.298, 0.646804, 0.656804, 
0.299, 0.647282, 0.367282, 
0.3, 0.64776, 0.794427, 
0.301, 0.648238, 0.564904, 
0.302, 0.648715, 0.875382, 
0.303, 0.649192, 0.355859, 
0.304, 0.64967, 0.743003, 
0.305, 0.650147, 0.44348, 
0.306, 0.650623, 0.96729, 
0.307, 0.6511, 0.3511, 
0.308, 0.651577, 0.678243, 
0.309, 0.652053, 0.392053, 
0.31, 0.652529, 0.555863, 
0.311, 0.653005, 0.413005, 
0.312, 0.653481, 0.490148, 
0.313, 0.653957, 0.760624, 
0.314, 0.654433, 0.534433, 
0.315, 0.654908, 0.918242, 
0.316, 0.655384, 0.898717, 
0.317, 0.655859, 0.505859, 
0.318, 0.656334, 0.733, 
0.319, 0.656809, 0.583475, 
0.32, 0.657283, 0.667283, 
0.321, 0.657758, 0.351091, 
0.322, 0.658232, 0.338232, 
0.323, 0.658706, 0.778706, 
0.324, 0.65918, 0.37918, 
0.325, 0.659654, 0.482988, 
0.326, 0.660128, 0.596795, 
0.327, 0.660602, 0.503935, 
0.328, 0.661075, 0.961075, 
0.329, 0.661548, 0.774882, 
0.33, 0.662022, 0.622022, 
0.331, 0.662494, 0.435828, 
0.332, 0.662967, 0.796301, 
0.333, 0.66344, 0.370107, 
0.334, 0.663912, 0.963912, 
0.335, 0.664385, 0.694385, 
0.336, 0.664857, 0.841523, 
0.337, 0.665329, 0.521995, 
0.338, 0.6658, 0.4358, 
0.339, 0.666272, 0.936272, 
0.34, 0.666744, 0.40341, 
0.341, 0.667215, 0.877215, 
0.342, 0.667686, 0.637686, 
0.343, 0.668157, 0.508157, 
0.344, 0.668628, 0.508628, 
0.345, 0.669098, 0.755765, 
0.346, 0.669569, 0.606235, 
0.347, 0.670039, 0.900039, 
0.348, 0.670509, 0.920509, 
0.349, 0.670979, 0.907646, 
0.35, 0.671449, 0.724782, 
0.351, 0.671919, 0.915252, 
0.352, 0.672388, 0.382388, 
0.353, 0.672857, 0.599524, 
0.354, 0.673326, 0.803326, 
0.355, 0.673795, 0.693795, 
0.356, 0.674264, 0.784264, 
0.357, 0.674732, 0.494732, 
0.358, 0.675201, 0.545201, 
0.359, 0.675669, 0.505669, 
0.36, 0.676137, 0.536137, 
0.361, 0.676605, 0.383272, 
0.362, 0.677073, 0.520406, 
0.363, 0.67754, 0.49754, 
0.364, 0.678008, 0.934674, 
0.365, 0.678475, 0.941808, 
0.366, 0.678942, 0.805608, 
0.367, 0.679408, 0.952742, 
0.368, 0.679875, 0.386542, 
0.369, 0.680341, 0.917008, 
0.37, 0.680808, 0.980808, 
0.371, 0.681274, 0.491274, 
0.372, 0.68174, 0.76174, 
0.373, 0.682205, 0.595539, 
0.374, 0.682671, 0.722671, 
0.375, 0.683136, 0.69647, 
0.376, 0.683601, 0.796935, 
0.377, 0.684066, 0.7474, 
0.378, 0.684531, 0.524531, 
0.379, 0.684996, 0.774996, 
0.38, 0.68546, 0.802127, 
0.381, 0.685924, 0.452591, 
0.382, 0.686389, 0.359722, 
0.383, 0.686852, 0.530186, 
0.384, 0.687316, 0.927316, 
0.385, 0.68778, 0.51778, 
0.386, 0.688243, 0.848243, 
0.387, 0.688706, 0.818706, 
0.388, 0.689169, 0.969169, 
0.389, 0.689632, 0.852965, 
0.39, 0.690094, 0.770094, 
0.391, 0.690557, 0.497223, 
0.392, 0.691019, 1.01769, 
0.393, 0.691481, 0.841481, 
0.394, 0.691943, 0.985276, 
0.395, 0.692404, 0.529071, 
0.396, 0.692866, 0.386199, 
0.397, 0.693327, 0.813327, 
0.398, 0.693788, 0.623788, 
0.399, 0.694249, 0.480915, 
0.4, 0.694709, 0.914709, 
0.401, 0.69517, 0.371836, 
0.402, 0.69563, 0.782297, 
0.403, 0.69609, 0.38609, 
0.404, 0.69655, 0.61655, 
0.405, 0.697009, 0.470343, 
0.406, 0.697469, 0.387469, 
0.407, 0.697928, 0.781261, 
0.408, 0.698387, 0.408387, 
0.409, 0.698846, 0.695513, 
0.41, 0.699305, 0.815971, 
0.411, 0.699763, 0.553096, 
0.412, 0.700221, 0.370221, 
0.413, 0.700679, 0.417346, 
0.414, 0.701137, 0.867804, 
0.415, 0.701595, 0.958262, 
0.416, 0.702052, 0.978719, 
0.417, 0.70251, 0.835843, 
0.418, 0.702967, 0.932967, 
0.419, 0.703424, 0.773424, 
0.42, 0.70388, 0.507214, 
0.421, 0.704337, 0.841003, 
0.422, 0.704793, 0.438126, 
0.423, 0.705249, 0.761916, 
0.424, 0.705705, 0.502371, 
0.425, 0.70616, 0.579494, 
0.426, 0.706616, 0.446616, 
0.427, 0.707071, 0.520404, 
0.428, 0.707526, 0.954193, 
0.429, 0.707981, 0.541314, 
0.43, 0.708435, 0.795102, 
0.431, 0.70889, 0.635556, 
0.432, 0.709344, 0.419344, 
0.433, 0.709798, 0.469798, 
0.434, 0.710252, 0.543585, 
0.435, 0.710705, 1.01404, 
0.436, 0.711159, 0.417825, 
0.437, 0.711612, 0.654945, 
0.438, 0.712065, 0.852065, 
0.439, 0.712517, 0.572517, 
0.44, 0.71297, 0.516303, 
0.441, 0.713422, 0.436755, 
0.442, 0.713874, 0.940541, 
0.443, 0.714326, 0.500993, 
0.444, 0.714778, 0.908111, 
0.445, 0.715229, 0.808562, 
0.446, 0.71568, 1.02901, 
0.447, 0.716131, 0.639464, 
0.448, 0.716582, 0.613249, 
0.449, 0.717032, 0.970366, 
0.45, 0.717483, 0.420816, 
0.451, 0.717933, 0.731266, 
0.452, 0.718383, 0.895049, 
0.453, 0.718832, 0.485499, 
0.454, 0.719282, 1.03595, 
0.455, 0.719731, 0.863064, 
0.456, 0.72018, 0.88018, 
0.457, 0.720629, 0.893962, 
0.458, 0.721078, 0.434411, 
0.459, 0.721526, 0.968193, 
0.46, 0.721974, 0.458641, 
0.461, 0.722422, 0.629089, 
0.462, 0.72287, 0.956203, 
0.463, 0.723317, 0.46665, 
0.464, 0.723764, 0.513764, 
0.465, 0.724211, 0.920878, 
0.466, 0.724658, 0.781325, 
0.467, 0.725105, 0.555105, 
0.468, 0.725551, 0.868884, 
0.469, 0.725997, 0.922664, 
0.47, 0.726443, 1.02311, 
0.471, 0.726889, 0.690222, 
0.472, 0.727334, 0.867334, 
0.473, 0.727779, 0.791113, 
0.474, 0.728224, 0.488224, 
0.475, 0.728669, 1.042, 
0.476, 0.729114, 0.442447, 
0.477, 0.729558, 0.859558, 
0.478, 0.730002, 0.950002, 
0.479, 0.730446, 0.887113, 
0.48, 0.73089, 0.824223, 
0.481, 0.731333, 0.428, 
0.482, 0.731776, 0.665109, 
0.483, 0.732219, 0.608886, 
0.484, 0.732662, 0.419328, 
0.485, 0.733104, 0.593104, 
0.486, 0.733546, 0.87688, 
0.487, 0.733988, 0.720655, 
0.488, 0.73443, 0.98443, 
0.489, 0.734872, 0.618205, 
0.49, 0.735313, 1.01198, 
0.491, 0.735754, 0.532421, 
0.492, 0.736195, 0.892861, 
0.493, 0.736635, 1.04997, 
0.494, 0.737076, 0.773742, 
0.495, 0.737516, 0.800849, 
0.496, 0.737956, 0.464622, 
0.497, 0.738395, 0.618395, 
0.498, 0.738835, 0.438835, 
0.499, 0.739274, 0.962607, 
0.5, 0.739713, 0.916379, 
0.501, 0.740151, 0.700151, 
0.502, 0.74059, 0.74059, 
0.503, 0.741028, 0.634361, 
0.504, 0.741466, 0.578133, 
0.505, 0.741904, 0.811904, 
0.506, 0.742341, 0.889008, 
0.507, 0.742778, 1.07611, 
0.508, 0.743215, 1.04322, 
0.509, 0.743652, 0.710319, 
0.51, 0.744089, 0.914089, 
0.511, 0.744525, 0.627858, 
0.512, 0.744961, 0.488294, 
0.513, 0.745397, 0.922063, 
0.514, 0.745832, 0.525832, 
0.515, 0.746267, 0.796267, 
0.516, 0.746702, 0.850036, 
0.517, 0.747137, 0.737137, 
0.518, 0.747572, 0.710905, 
0.519, 0.748006, 0.664673, 
0.52, 0.74844, 0.951773, 
0.521, 0.748874, 0.845541, 
0.522, 0.749307, 0.445974, 
0.523, 0.749741, 0.559741, 
0.524, 0.750174, 0.990174, 
0.525, 0.750607, 0.960607, 
0.526, 0.751039, 0.764372, 
0.527, 0.751471, 0.944805, 
0.528, 0.751903, 1.08524, 
0.529, 0.752335, 0.465668, 
0.53, 0.752767, 0.659433, 
0.531, 0.753198, 0.423198, 
0.532, 0.753629, 0.700296, 
0.533, 0.75406, 1.05073, 
0.534, 0.75449, 0.821157, 
0.535, 0.754921, 0.788254, 
0.536, 0.755351, 0.652017, 
0.537, 0.75578, 0.90578, 
0.538, 0.75621, 0.42621, 
0.539, 0.756639, 0.493306, 
0.54, 0.757068, 0.520401, 
0.541, 0.757497, 0.864163, 
0.542, 0.757925, 0.871259, 
0.543, 0.758353, 0.831687, 
0.544, 0.758781, 0.878781, 
0.545, 0.759209, 0.645876, 
0.546, 0.759636, 0.466303, 
0.547, 0.760064, 1.0034, 
0.548, 0.760491, 0.500491, 
0.549, 0.760917, 0.914251, 
0.55, 0.761344, 0.971344, 
0.551, 0.76177, 0.465103, 
0.552, 0.762196, 0.818862, 
0.553, 0.762621, 0.579288, 
0.554, 0.763047, 1.00971, 
0.555, 0.763472, 0.790138, 
0.556, 0.763896, 0.733896, 
0.557, 0.764321, 0.540988, 
0.558, 0.764745, 0.648079, 
0.559, 0.765169, 0.538503, 
0.56, 0.765593, 0.635593, 
0.561, 0.766017, 0.712683, 
0.562, 0.76644, 0.699773, 
0.563, 0.766863, 0.620196, 
0.564, 0.767285, 0.630619, 
0.565, 0.767708, 0.874375, 
0.566, 0.76813, 0.784797, 
0.567, 0.768552, 0.738552, 
0.568, 0.768974, 0.988974, 
0.569, 0.769395, 1.03606, 
0.57, 0.769816, 1.01982, 
0.571, 0.770237, 0.61357, 
0.572, 0.770657, 0.693991, 
0.573, 0.771078, 0.951078, 
0.574, 0.771498, 0.848164, 
0.575, 0.771917, 0.908584, 
0.576, 0.772337, 0.452337, 
0.577, 0.772756, 0.772756, 
0.578, 0.773175, 0.533175, 
0.579, 0.773594, 0.74026, 
0.58, 0.774012, 0.894012, 
0.581, 0.77443, 0.597763, 
0.582, 0.774848, 0.598181, 
0.583, 0.775265, 0.518599, 
0.584, 0.775683, 0.455683, 
0.585, 0.7761, 0.952766, 
0.586, 0.776516, 0.983183, 
0.587, 0.776933, 1.08693, 
0.588, 0.777349, 1.03402, 
0.589, 0.777765, 0.807765, 
0.59, 0.778181, 0.788181, 
0.591, 0.778596, 0.848596, 
0.592, 0.779011, 0.992344, 
0.593, 0.779426, 0.596092, 
0.594, 0.77984, 0.953174, 
0.595, 0.780254, 0.716921, 
0.596, 0.780668, 0.567335, 
0.597, 0.781082, 0.774415, 
0.598, 0.781495, 0.551495, 
0.599, 0.781908, 0.668575, 
0.6, 0.782321, 0.912321, 
0.601, 0.782734, 0.452734, 
0.602, 0.783146, 0.766479, 
0.603, 0.783558, 0.676891, 
0.604, 0.78397, 0.880636, 
0.605, 0.784381, 1.06438, 
0.606, 0.784792, 0.648125, 
0.607, 0.785203, 0.568536, 
0.608, 0.785614, 0.835614, 
0.609, 0.786024, 0.976024, 
0.61, 0.786434, 0.4631, 
0.611, 0.786843, 0.77351, 
0.612, 0.787253, 0.733919, 
0.613, 0.787662, 1.07766, 
0.614, 0.788071, 0.518071, 
0.615, 0.788479, 0.545146, 
0.616, 0.788888, 0.925554, 
0.617, 0.789295, 0.535962, 
0.618, 0.789703, 1.00637, 
0.619, 0.790111, 1.09678, 
0.62, 0.790518, 0.520518, 
0.621, 0.790924, 1.09426, 
0.622, 0.791331, 0.477998, 
0.623, 0.791737, 0.988404, 
0.624, 0.792143, 1.12548, 
0.625, 0.792549, 0.989215, 
0.626, 0.792954, 1.10629, 
0.627, 0.793359, 1.05336, 
0.628, 0.793764, 0.62043, 
0.629, 0.794168, 1.0275, 
0.63, 0.794572, 0.594572, 
0.631, 0.794976, 0.704976, 
0.632, 0.79538, 0.79538, 
0.633, 0.795783, 0.545783, 
0.634, 0.796186, 0.476186, 
0.635, 0.796589, 1.04659, 
0.636, 0.796991, 0.813658, 
0.637, 0.797393, 0.98406, 
0.638, 0.797795, 0.887795, 
0.639, 0.798197, 0.948197, 
0.64, 0.798598, 0.798598, 
0.641, 0.798999, 0.948999, 
0.642, 0.799399, 0.742733, 
0.643, 0.7998, 1.0098, 
0.644, 0.8002, 0.693533, 
0.645, 0.800599, 0.950599, 
0.646, 0.800999, 0.884332, 
0.647, 0.801398, 0.844731, 
0.648, 0.801797, 0.618463, 
0.649, 0.802195, 0.738862, 
0.65, 0.802593, 0.76926, 
0.651, 0.802991, 0.996324, 
0.652, 0.803389, 0.756722, 
0.653, 0.803786, 0.700453, 
0.654, 0.804183, 0.544183, 
0.655, 0.80458, 1.13791, 
0.656, 0.804976, 0.698309, 
0.657, 0.805372, 0.645372, 
0.658, 0.805768, 1.0291, 
0.659, 0.806163, 0.90283, 
0.66, 0.806558, 1.06656, 
0.661, 0.806953, 0.920287, 
0.662, 0.807348, 0.684014, 
0.663, 0.807742, 0.487742, 
0.664, 0.808136, 0.738136, 
0.665, 0.80853, 0.541863, 
0.666, 0.808923, 0.69559, 
0.667, 0.809316, 0.645983, 
0.668, 0.809709, 0.709709, 
0.669, 0.810101, 0.480101, 
0.67, 0.810493, 0.533826, 
0.671, 0.810885, 0.510885, 
0.672, 0.811276, 1.02461, 
0.673, 0.811667, 0.741667, 
0.674, 0.812058, 0.798725, 
0.675, 0.812449, 1.09578, 
0.676, 0.812839, 0.802839, 
0.677, 0.813229, 0.869895, 
0.678, 0.813618, 0.870285, 
0.679, 0.814008, 0.600674, 
0.68, 0.814397, 0.83773, 
0.681, 0.814785, 0.634785, 
0.682, 0.815173, 0.51184, 
0.683, 0.815561, 0.712228, 
0.684, 0.815949, 0.915949, 
0.685, 0.816337, 1.003, 
0.686, 0.816724, 1.04339, 
0.687, 0.81711, 1.03378, 
0.688, 0.817497, 0.844163, 
0.689, 0.817883, 0.874549, 
0.69, 0.818269, 0.531602, 
0.691, 0.818654, 0.755321, 
0.692, 0.819039, 1.01237, 
0.693, 0.819424, 1.05609, 
0.694, 0.819809, 0.583142, 
0.695, 0.820193, 0.823526, 
0.696, 0.820577, 1.14391, 
0.697, 0.82096, 0.534293, 
0.698, 0.821343, 0.951343, 
0.699, 0.821726, 0.931726, 
0.7, 0.822109, 0.992109, 
0.701, 0.822491, 0.719158, 
0.702, 0.822873, 1.00621, 
0.703, 0.823255, 1.06659, 
0.704, 0.823636, 0.526969, 
0.705, 0.824017, 0.80735, 
0.706, 0.824398, 0.727731, 
0.707, 0.824778, 0.904778, 
0.708, 0.825158, 1.08516, 
0.709, 0.825538, 0.972204, 
0.71, 0.825917, 1.07925, 
0.711, 0.826296, 0.536296, 
0.712, 0.826675, 0.833341, 
0.713, 0.827053, 0.74372, 
0.714, 0.827431, 0.817431, 
0.715, 0.827809, 1.04781, 
0.716, 0.828186, 0.638186, 
0.717, 0.828563, 0.74523, 
0.718, 0.82894, 0.905607, 
0.719, 0.829316, 1.15265, 
0.72, 0.829692, 0.789692, 
0.721, 0.830068, 0.933401, 
0.722, 0.830443, 1.05711, 
0.723, 0.830819, 0.967485, 
0.724, 0.831193, 0.621193, 
0.725, 0.831568, 0.644901, 
0.726, 0.831942, 0.818608, 
0.727, 0.832316, 0.542316, 
0.728, 0.832689, 0.952689, 
0.729, 0.833062, 0.986395, 
0.73, 0.833435, 0.943435, 
0.731, 0.833807, 0.820474, 
0.732, 0.834179, 0.587513, 
0.733, 0.834551, 0.511218, 
0.734, 0.834923, 0.641589, 
0.735, 0.835294, 1.06529, 
0.736, 0.835664, 0.628998, 
0.737, 0.836035, 0.772701, 
0.738, 0.836405, 0.856405, 
0.739, 0.836775, 0.826775, 
0.74, 0.837144, 0.567144, 
0.741, 0.837513, 0.597513, 
0.742, 0.837882, 0.977882, 
0.743, 0.83825, 1.00825, 
0.744, 0.838618, 1.04528, 
0.745, 0.838986, 0.728986, 
0.746, 0.839353, 0.822687, 
0.747, 0.83972, 1.12305, 
0.748, 0.840087, 0.56342, 
0.749, 0.840453, 0.733787, 
0.75, 0.840819, 0.927486, 
0.751, 0.841185, 0.877852, 
0.752, 0.84155, 0.70155, 
0.753, 0.841915, 0.508582, 
0.754, 0.84228, 0.69228, 
0.755, 0.842644, 1.04264, 
0.756, 0.843008, 0.723008, 
0.757, 0.843372, 0.886705, 
0.758, 0.843735, 0.580402, 
0.759, 0.844098, 0.810765, 
0.76, 0.844461, 0.664461, 
0.761, 0.844823, 0.90149, 
0.762, 0.845185, 0.731852, 
0.763, 0.845546, 0.682213, 
0.764, 0.845908, 0.912574, 
0.765, 0.846269, 0.982935, 
0.766, 0.846629, 0.653296, 
0.767, 0.846989, 0.613656, 
0.768, 0.847349, 0.867349, 
0.769, 0.847709, 0.841042, 
0.77, 0.848068, 0.628068, 
0.771, 0.848426, 0.538426, 
0.772, 0.848785, 0.948785, 
0.773, 0.849143, 0.519143, 
0.774, 0.849501, 0.939501, 
0.775, 0.849858, 0.843191, 
0.776, 0.850215, 1.16022, 
0.777, 0.850572, 0.943905, 
